year,id,Field,QRA,LRA,CRA,RTR,ITR,NWR,ATR,ETR,FAT,LTA,CAT,GPM,EBI,NPM,REQ,ROA,CAS,ICU,CEQ,LTE,STF,STD,ICR,DER,LER,TFD
1993,179,Manufacturing,0.327976409878363,0.628794692222632,0.00488020641356432,Inf,1.53805812870656,-1.49676291853676,0.158178620449384,2.43358088472716,0.192771823925109,Inf,0.883605327330707,0.167259314297845,0.0671372465767965,0.0261118777199873,0.0635453664836939,0.0041303407950906,0.17901501446039,0.478404614518852,0.00776120802851247,0,0.0653776397069387,0.304486603936216,1.63542340012928,14.3850177591217,0.935001699987827,0.0653776397069387
1994,179,Manufacturing,0.812216591090958,1.31799995150222,0.0226727127233929,Inf,3.81628152267715,7.69101723349093,0.426132402709063,1.86618806202124,0.553515862954609,Inf,1.85564734237301,0.210787229823518,0.0429010509617291,0.014495340075352,0.0270510306035599,0.00617693409439471,0.229640833674853,0.383750666936508,0.0172023623351057,0,0.0792593119836181,0.225792675248164,1.51029668411867,3.37936202494172,0.771656237985187,0.0792593119836181
1995,179,Manufacturing,0.908741733329483,1.75493112311202,0.0196956132497762,Inf,2.46076925702194,3.4949313339199,0.379666299582355,1.56247434669585,0.514570707639624,Inf,1.50343931016324,0.21079016210418,-0.0393275029826731,-0.068026838585392,-0.106290190176495,-0.025827498078002,0.252531842832506,0.482178120063191,0.0112230121116377,0,0.0495270719081262,0.190087998111581,-1.36980556614563,3.11538856204679,0.757009578822698,0.0495270719081262
1996,179,Manufacturing,0.906644834917764,1.63625699552775,0.01571397150468,1.19057028810813,0.781276168146039,1.15709621663146,0.122263529144379,0.328513320465426,0.170017156918076,Inf,0.449935776801983,0.225726141078838,0.0452780082987552,0.0239336099585062,0.00786250967819326,0.00292620761869201,0.27173551304009,0.445903157391642,0.00960360844759088,0,0.174254814374277,0.264517463621495,2.12130637636081,1.68692816872226,0.627827788014318,0.174254814374277
1997,179,Manufacturing,0.713295752396682,1.29411870309863,0.00289038095580051,4.93776799165604,3.0712453250085,7.8022340230727,0.48983908856452,1.06976432779861,0.71739899089108,Inf,1.77323992508844,0.222649893603705,0.0243225059456753,0.00319188884716485,0.00341456882699518,0.00156351192369449,0.276239600538032,0.448817368384546,0.00223347437053479,0,0.0431985748923747,0.393756671355761,1.15105516475379,1.18390968130691,0.542105606033317,0.0431985748923747
1998,179,Manufacturing,1.07827467721783,2.42313098708871,0.0113494377342774,6.70314836174121,2.11172189532363,2.87015053684769,0.547402425240361,1.24742825343827,0.846404047705096,Inf,1.68567039436226,0.304708311559198,0.0603770218081242,0.0603770218081242,0.0753160028619127,0.0330505281665574,0.324738707561782,0.555007680986604,0.00468379043260606,0,0.189162138976265,0.238813392846042,Inf,1.27881389617617,0.561175222918382,0.189162138976265
1999,179,Manufacturing,0.699864594649914,1.17982145387558,0.0530442586557083,5.54766203285792,2.06083619007004,8.07157867086945,0.425902355074556,1.18356486236647,0.714716006884682,Inf,1.23022259588438,0.318526232433517,0.0153169424692603,0.0153169424692603,0.0181285949055053,0.00652352187019947,0.346199424802781,0.406804654762858,0.0449595644166867,0,0.0236901836395195,0.458380695657822,Inf,1.77895824774035,0.640152923919195,0.0236901836395195
2000,179,Manufacturing,2.05716876085402,2.41413193380325,0.0772870058228624,6.02586007256259,2.7588223720689,1.05732164867464,0.344340177505396,1.47653575279156,0.911001668864589,Inf,0.61934987344986,0.341361243130372,0.0387005034524282,0.0387005034524282,0.0571426769985435,0.0133261382283573,0.555970368714821,0.147863987030264,0.0320144084673548,0,0.0259904892645902,0.498864508649163,Inf,1.97954010958179,0.461644895102427,0.0448590748532461
2001,179,Manufacturing,1.74320001968334,2.06038480937911,0.134689433734792,Inf,3.42167319551643,1.54897877499405,0.413893478577606,1.61161439064282,1.00369483587486,Inf,0.797187765885988,0.33924278170992,0.0797925326742314,0.0501441785567165,0.0808130797689675,0.020754348493256,0.519191959898693,0.153944441956622,0.0653710089113788,0,0.0116940403566401,0.339066687522811,Inf,2.89379024811245,0.743180824779979,0.323182647687575
2002,179,Manufacturing,0.78924099922123,1.13071347271311,0.0522793985502905,2.58669296987088,2.97145714185467,9.91526122823098,0.425538485141134,1.66914317455909,0.806299054135641,Inf,1.14623046357616,0.217110158954662,-0.0923129544120434,-0.0887308124298016,-0.148104429940286,-0.0377583755067199,0.371250371250371,0.301997350993377,0.046235761589404,0,0.104047265172295,0.4406822615688,-12.7535121328225,2.92242589763767,0.745055731810699,0.104047265172295
