year,id,Field,QRA,LRA,CRA,RTR,ITR,NWR,ATR,ETR,FAT,LTA,CAT,GPM,EBI,NPM,REQ,ROA,CAS,ICU,CEQ,LTE,STF,STD,ICR,DER,LER,TFD
2002,14,Banking,NA,4.98083941605839,0,17.0538116591928,NA,2.32439452975781,0.110297423106484,0.592979515465726,66.8659340659341,3.74956864678334,1.85772730048238,NA,0.192611096502761,0.151985274783066,0.0901241545987877,0.016763584158703,0.0593722356762714,NA,0,0.0294160298148175,0.148404653317181,0.0146440533029288,4.34718100890208,4.37616699475705,0.813990922142142,0.148404653317181
2003,14,Banking,NA,3.54291467404984,0,32.1964097148891,NA,3.01791547065228,0.115650567632255,0.610667147349236,46.0574018126888,Inf,2.16609832338733,NA,0.172187602492621,0.01423417513939,0.00869234312724068,0.00164619043464738,0.0533911902260288,NA,0,0,0.069743719321888,0.0185905264586287,1.42276422764228,4.28029802319293,0.810619824836234,0.069743719321888
2004,14,Banking,NA,1.59044402503228,0,10.4966608084359,NA,5.02405787348587,0.0992749600247331,0.587068490996304,44.7050898203593,Inf,1.86515520579602,NA,0.0930582995680273,0.0335532264005626,0.0196980419910356,0.00333099520961667,0.0532261120770185,NA,0,0,0.0579774507685783,0.0402773443438878,2.14263685427911,4.9135409294645,0.830893817047914,0.0579774507685783
2005,14,Banking,NA,1.81227436823105,0,15.0693664795509,NA,5.56785185185185,0.0937507795311339,0.672013017201302,59.1858267716535,Inf,2.49555112881806,NA,0.296862943352047,0.181491631854828,0.121964739119551,0.0170149819647677,0.0375671644024925,NA,0,0,0.037364185577291,0.0240900288732476,2.64509246088193,6.16807924757716,0.860492613786601,0.037364185577291
2006,14,Banking,NA,1.17464788732394,0,20.7519776640298,NA,37.8573853989813,0.0980155564200453,0.694760784558102,37.8573853989813,Inf,5.62867600656317,NA,0.180442192124854,0.114830926540497,0.0797800246148094,0.0112552171590962,0.0174136078015073,NA,0,0,0.0352250889839074,0.0172594235941054,3.54025516937967,6.08828615494867,0.858924061900398,0.277179434034202
2007,14,Banking,NA,2.55732946298984,0,28.7697841726619,NA,7.45386766076421,0.0966165678448111,0.723669923995657,37.4613583138173,Inf,4.53916004540295,NA,0.201008585479703,0.119321497040927,0.0863493786946556,0.0115284335141991,0.0212851203479066,NA,0,0,0.0419450104908998,0.00960562117047305,3.16158636512619,6.49012245144167,0.866490834230951,0.256735436470225
2008,14,Banking,NA,5.58965868568518,0,15.6850490196078,NA,2.84122315333814,0.0886532314203288,0.64068678980828,3.74486138541438,Inf,2.33292321713374,NA,0.149835924681616,0.1020782873662,0.065400210241778,0.0090495700328666,0.0380009212344542,NA,0,0,0.029092926134194,0.00789022022677852,4.08901918976546,6.22688591880663,0.861627814353941,0.324403410118615
2009,14,Banking,NA,4.10427211986232,0,13.8570730515514,NA,3.69925645708322,0.108479730698978,0.627594830257159,2.41307862491491,Inf,2.79793794090079,NA,0.164007264135973,0.0813336389442319,0.0510445713274023,0.00882305124943816,0.0387713140857058,NA,0,0,0.0205289238616945,0.0114206302042024,2.32491877030742,4.78536493604214,0.827150056901317,0.376638001401276
2010,14,Banking,NA,1.13359846167293,0,18.4666666666667,NA,15.8570493948315,0.0901166357447473,0.538910505836576,1.94101865940578,Inf,1.86880758703111,NA,0,0.0659308922124807,0.0355308504724847,0.00594147019783832,0.0482214629104281,NA,0,0,0.0404184264806993,0.0510799974997991,0,4.98014452473596,0.832779961109025,0.382285183630827
2011,14,Banking,NA,1.04201250446034,0,38.9252100840336,NA,17.1052437223043,0.0805930209899226,0.539331206483012,2.16544341078023,Inf,0.689659793046974,NA,0.0571447075840332,0.0333326137173204,0.0179773187713946,0.00268637603696899,0.116859097489004,NA,0,0,0.0152066210372577,0.131850036615351,2.39981867633726,5.69203362596931,0.850568593062747,0.472818727422238
2012,14,Banking,NA,0.883980630497085,0,8.51239181746656,NA,-7.37257240204429,0.0839627418606952,0.452584133358432,2.12841194117936,Inf,0.967624371157071,NA,0.248469163759041,0.173718141275966,0.078622074418021,0.0145858514524738,0.086772041262555,NA,0,0,0.0676567971225078,0.120518806126581,3.32395672333849,4.3903076697831,0.814483412910748,0.547233272194564
2013,14,Banking,NA,458.777777777778,0,1.69410515135422,NA,0.516181229773463,0.286471195725383,0.362644233501961,Inf,Inf,0.515056107209171,NA,0,-0.0543887147335423,-0.0197237537657023,-0.0155808001436846,0.556194153832338,NA,0,0,0.83942698310883,0.00577293136626042,0,0.265844369919854,0.21000404112972,0.83942698310883
2014,14,Banking,NA,1769.8,0,0.103176686794434,NA,0.0444369063772049,0.019793502895996,0.025258692718041,Inf,Inf,0.0444117979432704,NA,0,-4.529262086514,-0.11440323928273,-0.0896499622261395,0.445681188617477,NA,0,0,0.878287177100303,0.00116360251338143,NaN,0.27617456134713,0.216419038025686,0.878287177100303
