year,id,Field,QRA,LRA,CRA,RTR,ITR,NWR,ATR,ETR,FAT,LTA,CAT,GPM,EBI,NPM,REQ,ROA,CAS,ICU,CEQ,LTE,STF,STD,ICR,DER,LER,TFD
1998,55,Manufacturing,0.553645140910307,1.00363564482308,0.0141433560335037,Inf,1.2175489672518,196.844349680171,0.410849780823747,0.997466357659541,1.1848581494292,Inf,0.713063694538096,0.234429159445407,0.00292461005199307,0.00292461005199307,0.00291720013613601,0.00120157539885628,0.576175430008233,0.448360424656,0.0140921220828071,0,0.0208605497430771,0.97695456421558,Inf,1.42665672657731,0.587630448810663,0.0208605497430771
1999,55,Manufacturing,0.365576535380627,0.890551200839352,0.025724854348768,Inf,1.42921162844631,-8.47966628496646,0.524253561524411,1.5246748357266,1.25311125078567,Inf,1.04215152514294,0.191564968111088,-0.0993591351217875,-0.0993591351217875,-0.151490373019748,-0.0520893804575823,0.503049267670076,0.589494085195699,0.0288864405825539,0,0.0459200345263417,0.860886587132772,-Inf,1.90827749704396,0.656153857045477,0.0459200345263417
2000,55,Manufacturing,0.606449224694608,1.18619668490108,0.251630814790441,4.44476898928547,1.82017537636392,7.19341727413298,0.622010245674621,1.6851021992238,1.7415621573923,Inf,1.12914701803051,0.212147546722515,0.030229144531178,0.106990412902354,0.18028978007762,0.0665491330142225,0.550867367793742,0.48874479889043,0.212132454923717,0,0.193273748970595,0.736115147992055,0.535116329636878,1.70912289780078,0.630876841795629,0.198202780603594
2001,55,Manufacturing,0.489555031221698,1.42263692263692,0.0290230706897374,4.61075233123095,1.58198862076232,4.30797101449275,0.691914571794744,1.52014267520993,1.82204294343178,Inf,1.27981186443517,0.189257558750282,0.0444770971257277,0.0485186845696446,0.0737553229593664,0.0335707848580499,0.540637722639108,0.655881958754251,0.0204008979578161,0,0.179014038849961,0.697503927386979,15.5503432494279,1.19700919329805,0.544835768985178,0.179014038849961
2002,55,Manufacturing,0.507969624242247,1.4233931267918,0.0108401479395695,5.25212458911248,1.70226075592283,4.51480013783597,0.631516667630671,1.2696364631836,1.42465924721771,Inf,1.34294265668322,0.184796919542511,0.0202107319902763,0.0202107319902763,0.025660282282486,0.0127634141168759,0.470248423853317,0.643127668188784,0.00761570906556377,0,0.14325307964152,0.657324248250994,Inf,1.01045598360378,0.5026004010257,0.263077387831041
2003,55,Manufacturing,0.525672049451339,1.33765393646078,0,5.7121141253508,1.91213614434724,5.63267224863407,0.721939784731096,1.389417628243,1.62769894810228,36.6868861929521,1.42181315040032,0.183645382253366,0.0587292339185891,0.0758963861113298,0.105451776783018,0.0547926206510816,0.507759957437327,0.607019397825581,0,0.0196784153589407,0.16309811160017,0.79015571016139,4.68896152879055,0.924557281069089,0.480398888641314,0.336660513985518
2004,55,Manufacturing,0.608348056537102,1.34804549469965,0,6.36967222284372,2.0643930911968,5.41944541387734,0.710949205873539,1.39765823483928,1.58357514346371,114.143334447043,1.39922099624014,0.190430610805226,0.072777353343227,0.0482304006369445,0.0674096166198232,0.0342893650317984,0.508103586055339,0.548718452805151,0,0.00622856524489728,0.225551362363774,0.767142318623278,4.06324562837065,0.965904488383225,0.49132828888223,0.256259079954425
2005,55,Manufacturing,0.534333303545036,1.5978304954252,0,7.16114971300332,1.68666778705691,3.81595317764209,0.736963425195976,1.32309765491065,1.63875185794212,141.882000855066,1.42774417263959,0.213706299606463,0.0526001771820817,0.0364187523729743,0.0481855658594541,0.0268392884901512,0.516173302835824,0.665588242886275,0,0.00519419955142013,0.160566049085659,0.72922180782804,4.45419749936208,0.795336932167035,0.443001487863916,0.195640840551813
2006,55,Manufacturing,0.808797616884092,1.90616086032381,0.166588967816873,5.88749652874202,1.95861865364814,2.95789189142055,0.755279165664716,1.27698325158016,1.71086038805473,148.452516411379,1.40613833641466,0.198113875016951,0.0780274399051926,0.0579958374359549,0.0740597130670803,0.0438030477106545,0.537130057623284,0.575692884205639,0.0873950206849667,0.00508768179834522,0.124918931586434,0.689732787608931,5.33736640451704,0.690743382887173,0.408544188242,0.173968728029779
2007,55,Manufacturing,0.579022114019071,1.76289518052903,0.0435914118412492,5.18786623641413,1.52068855481492,2.96331924180873,0.729288488577045,1.20647916876678,1.77330172475292,116.701697363669,1.28238025318465,0.20365344564548,0.0734340718001405,0.0491076816433388,0.0592473949291189,0.0358136669231932,0.568699094333321,0.671550458351522,0.0247271717131632,0.00624916779320197,0.143749714703063,0.815612589583238,4.13702928870293,0.654323614953536,0.395523348055401,0.196814944994751
