year,id,Field,QRA,LRA,CRA,RTR,ITR,NWR,ATR,ETR,FAT,LTA,CAT,GPM,EBI,NPM,REQ,ROA,CAS,ICU,CEQ,LTE,STF,STD,ICR,DER,LER,TFD
1996,100,Manufacturing,0.60327957352048,1.66111073621702,0.084081247047709,Inf,2.0754018882368,4.70878840461366,1.03455854320379,1.70600199696757,2.3280177634235,Inf,1.87406564835879,0.294762854417758,0.0381297147316396,0.025275296973901,0.0431197071114234,0.026148774416362,0.552039649256576,0.636821579460513,0.0506174845628859,0,0.350826210826211,0.844387464387464,3.59713701431493,0.649014459524426,0.393577179251418,0.350826210826211
1997,100,Manufacturing,1.1108807549328,2.1664998570203,0.150986559908493,Inf,2.74691859677638,3.94478151621009,1.31848255802044,1.93952451261036,3.50659185007627,Inf,2.12397294175879,0.369847903428776,0.151847996644243,0.0958410365559992,0.185886039714346,0.126364735041685,0.620762408078822,0.487246328988616,0.0696914700544465,0,0.373952536301414,0.894773875775603,3.7972027972028,0.47105794437581,0.320223683401954,0.373952536301414
1998,100,Manufacturing,0.951326726342711,2.45220588235294,0.0571451406649616,Inf,1.76159539911603,3.00368739680792,1.07036811861382,1.46440741635139,2.72367501746681,Inf,1.77879538491624,0.393883870494897,0.122212653681954,0.080216941202338,0.117470283613727,0.0858616564357018,0.601737629684834,0.612052669317515,0.0233035656085001,0,0.388848396501458,0.911953352769679,4.09956976029502,0.368134374413051,0.269077644197768,0.388848396501458
1999,100,Manufacturing,1.59278148293448,3.75480580619851,0.271348241140316,4.74442666666667,1.69993346640053,2.1114117535365,0.93062035777801,1.14380127034742,2.36665957220389,Inf,1.54908926270331,0.368106297353807,0.0663009510105893,0.0364666471818161,0.0417105973718723,0.0339366042473062,0.600753216863689,0.575801901577683,0.0722669174241633,0,0.193197126178716,0.858441850022452,3.12063492063492,0.229073983593489,0.18637932838163,0.193197126178716
2000,100,Manufacturing,1.16209162961531,3.1227527546878,0.0693988014691668,Inf,1.43071234902637,1.96047718786996,0.866928420416793,1.09501525940997,2.49542135157065,Inf,1.33267302216169,0.325947603121516,0.0310758082497213,0.010242474916388,0.0112156663275687,0.00887949260042283,0.650518473774288,0.627863067970781,0.0222235978704965,0,0.407307171853857,1,2.04274809160305,0.263123092573754,0.208315715292459,0.407307171853857
2001,100,Manufacturing,0.957906613435167,2.97769484464503,0.113869119944454,6.61616161616162,1.52711412856652,2.21332338614122,0.958038902818935,1.3203916537948,2.80802850620789,Inf,1.47002244309073,0.295350451075642,0.0121344304550411,0.00680083275503123,0.00897976280859753,0.00651546235088519,0.651717194742041,0.678305983852633,0.0382406948614066,0,0.527689325764918,0.797591028658452,3.29032258064516,0.378197240620991,0.274409239419497,0.527689325764918
2002,100,Manufacturing,1.45032051282051,3.68715659340659,0.089514652014652,5.13176007866273,1.61194411749655,2.0008945686901,0.934207124246703,1.21012495169393,2.68882019577537,Inf,1.45822855546242,0.329394732920313,0.0214174703540482,0.0149241021055545,0.0180600283395594,0.0139422025099942,0.640645199785199,0.606656111266338,0.0242774207568843,0,0.349760139555168,0.76197121674662,4.65740740740741,0.295375499162695,0.22802760595875,0.349760139555168
2003,100,Manufacturing,0.988219730376717,2.29356179916845,0,4.08368554522401,1.74098740408281,2.5879516898802,0.928405457817223,1.35249802753811,2.66290839847665,Inf,1.45959679191387,0.321126813571442,0.0203232908676916,0.0120998852110423,0.0163650708813723,0.0112335994688936,0.636069812540401,0.569133157547792,0,0,0.380286398841032,0.884493230066306,3.48387096774194,0.456771270774478,0.313544960603784,0.452777623001059
2004,100,Manufacturing,1.13164704360202,2.4080734894553,0,4.99304535970945,2.30733363742334,2.9686207847101,1.12426704713518,1.65319176154535,3.32091278203217,4307.66666666667,1.73584246722545,0.29542675849261,0.0177977249864583,0.0101679176661766,0.0168095177177945,0.0114314547700659,0.647678040123188,0.530061250805932,0,0.000260992118038035,0.399314807765512,0.840611234977432,4.97835497835498,0.470487399258027,0.319958937240095,0.467725270542172
2005,100,Manufacturing,0.867589485458613,1.97511185682327,0,5.70465059654249,2.01700122038463,3.35947806137081,1.1135985550644,1.7901130806846,3.39534322013429,Inf,1.6585728444004,0.318081579808499,0.0369200563404328,0.0204732027259664,0.03664934800326,0.0227989289731768,0.671419744284424,0.560739062721223,0,0,0.426990315683562,0.899509495660923,3.07464454976303,0.607503056234719,0.377917201387899,0.461870624240138
2006,100,Manufacturing,0.936042861328534,1.93729856431292,0.0820392616466452,5.56709068526877,2.38150578989173,3.63515384271871,1.19526019029719,1.96575706351123,3.75366595960528,Inf,1.75875032408608,0.300176899830471,0.0520257487531019,0.0327633227684823,0.0644047331562425,0.0391606954070245,0.679607658874662,0.516830870279146,0.0423472474289171,0,0.460702779650858,0.894995129991758,3.70192307692308,0.644626901714562,0.391959356278633,0.492245448415374
2007,100,Manufacturing,0.734640106549308,1.67806474028606,0.0537089582488853,5.7969072710904,2.37659587527621,4.67411076476365,1.31673723716499,2.43917819818615,4.34808341608739,Inf,1.88869334161534,0.292555475366105,0.0848688597973744,0.0529037208919909,0.12904160260267,0.0696602992830679,0.697168358754751,0.562209914246769,0.0320064875683697,0,0.829852306887989,0.902836230558097,3.6388562475519,0.852441116830448,0.46017177500842,0.851339694157626
2008,100,Manufacturing,0.740174572358867,1.35603895012,0.0514698014277634,4.83891526583686,1.9741362192216,4.85719805933622,0.815455810164996,1.86783231792891,2.2718491445096,Inf,1.27529647833341,0.296961875381202,0.064899362674469,0.0415896896463329,0.0776825664140539,0.0339145540650612,0.639424497769064,0.454164224196239,0.0379559904405465,0,0.498420008955415,0.8369091025395,3.81600831600832,1.290554262222,0.563428505525081,0.503921192349517
